frame_idx,image_name,track_id,action,action_conf,det_conf,buf_size,x1,y1,x2,y2
153,20230609c_00381.jpg,1066,neutral,0.8577,0.9109,16,1065,372,1107,401
153,20230609c_00381.jpg,1088,neutral,0.9441,0.9074,6,929,374,978,422
153,20230609c_00381.jpg,463,fanning,0.9991,0.9057,16,516,370,590,424
153,20230609c_00381.jpg,1155,neutral,0.9974,0.8991,15,1230,373,1266,406
153,20230609c_00381.jpg,1075,fanning,0.5922,0.8888,16,707,371,751,401
153,20230609c_00381.jpg,372,fanning,0.9996,0.8080,16,465,395,532,439
154,20230609c_00382.jpg,1000,neutral,0.9901,0.9499,6,994,412,1069,494
154,20230609c_00382.jpg,1134,fanning,0.9764,0.9374,16,250,373,314,456
154,20230609c_00382.jpg,158,fanning,0.9949,0.9245,16,1447,371,1500,434
154,20230609c_00382.jpg,463,fanning,0.9990,0.9241,16,522,371,588,422
154,20230609c_00382.jpg,842,fanning,0.9993,0.9216,16,374,450,432,535
154,20230609c_00382.jpg,1088,neutral,0.9725,0.9187,7,934,373,976,413
154,20230609c_00382.jpg,951,neutral,0.9820,0.9116,6,838,371,904,480
154,20230609c_00382.jpg,1066,neutral,0.9087,0.9101,16,1066,373,1109,403
154,20230609c_00382.jpg,1155,neutral,0.9971,0.8127,16,1227,372,1262,398
154,20230609c_00382.jpg,372,fanning,0.9996,0.7938,16,458,396,544,442
155,20230609c_00383.jpg,1134,fanning,0.9737,0.9356,16,250,377,313,454
155,20230609c_00383.jpg,158,fanning,0.9941,0.9275,16,1443,371,1503,430
155,20230609c_00383.jpg,463,fanning,0.9988,0.9179,16,521,371,593,425
155,20230609c_00383.jpg,842,fanning,0.9993,0.9168,16,376,450,423,536
155,20230609c_00383.jpg,951,neutral,0.9305,0.9108,7,860,381,915,473
155,20230609c_00383.jpg,1066,neutral,0.9577,0.9099,16,1070,373,1108,403
155,20230609c_00383.jpg,1088,neutral,0.9750,0.8783,8,931,374,968,402
155,20230609c_00383.jpg,372,fanning,0.9995,0.8511,16,465,400,550,446
155,20230609c_00383.jpg,1075,uncertain,0.5116,0.8268,16,708,371,746,391
155,20230609c_00383.jpg,1269,buffering,0.0000,0.8220,1,259,1037,326,1079
156,20230609c_00384.jpg,1196,fanning,0.8867,0.9394,10,931,373,993,461
156,20230609c_00384.jpg,1273,buffering,0.0000,0.9371,1,404,443,473,550
156,20230609c_00384.jpg,1134,fanning,0.9681,0.9370,16,249,377,314,452
156,20230609c_00384.jpg,158,fanning,0.9929,0.9317,16,1440,371,1507,427
156,20230609c_00384.jpg,1051,neutral,0.9300,0.9246,16,1163,368,1226,432
156,20230609c_00384.jpg,463,fanning,0.9980,0.9182,16,523,370,589,426
156,20230609c_00384.jpg,951,neutral,0.7524,0.9059,8,847,374,902,454
156,20230609c_00384.jpg,842,fanning,0.9993,0.9049,16,375,448,418,534
156,20230609c_00384.jpg,1066,neutral,0.9668,0.8790,16,1078,373,1112,396
156,20230609c_00384.jpg,372,fanning,0.9995,0.8673,16,471,401,554,447
157,20230609c_00385.jpg,1284,buffering,0.0000,0.9409,1,888,432,934,515
157,20230609c_00385.jpg,1283,buffering,0.0000,0.9398,1,740,375,812,470
157,20230609c_00385.jpg,1134,fanning,0.9599,0.9383,16,250,377,314,452
157,20230609c_00385.jpg,1273,buffering,0.0000,0.9363,2,376,445,462,555
157,20230609c_00385.jpg,1051,neutral,0.8664,0.9345,16,1180,372,1231,426
157,20230609c_00385.jpg,158,fanning,0.9940,0.9334,16,1442,371,1505,428
157,20230609c_00385.jpg,1286,buffering,0.0000,0.9301,1,333,639,396,731
157,20230609c_00385.jpg,1289,buffering,0.0000,0.9167,1,1346,943,1398,1032
157,20230609c_00385.jpg,951,neutral,0.5764,0.9165,9,837,370,895,441
157,20230609c_00385.jpg,463,fanning,0.9974,0.9160,16,526,371,583,419
157,20230609c_00385.jpg,372,fanning,0.9994,0.9103,16,473,405,564,450
157,20230609c_00385.jpg,842,fanning,0.9993,0.9068,16,374,448,418,533
157,20230609c_00385.jpg,1066,neutral,0.9785,0.8142,16,1080,373,1110,391
157,20230609c_00385.jpg,996,buffering,0.0000,0.7918,3,1073,1047,1137,1080
158,20230609c_00386.jpg,1134,fanning,0.9426,0.9395,16,250,376,314,451
158,20230609c_00386.jpg,1286,buffering,0.0000,0.9386,2,326,614,389,699
158,20230609c_00386.jpg,1284,buffering,0.0000,0.9359,2,863,416,924,496
158,20230609c_00386.jpg,1273,buffering,0.0000,0.9310,3,394,487,464,569
158,20230609c_00386.jpg,158,fanning,0.9958,0.9228,16,1446,371,1499,428
158,20230609c_00386.jpg,951,fanning,0.8149,0.9173,10,845,370,889,438
158,20230609c_00386.jpg,1296,buffering,0.0000,0.9157,1,903,372,962,443
158,20230609c_00386.jpg,1051,fanning,0.6090,0.9121,16,1174,372,1237,423
158,20230609c_00386.jpg,463,fanning,0.9969,0.9116,16,533,371,580,413
158,20230609c_00386.jpg,372,fanning,0.9993,0.8990,16,485,405,575,450
158,20230609c_00386.jpg,842,fanning,0.9992,0.8760,16,374,448,419,530
159,20230609c_00387.jpg,1134,fanning,0.9148,0.9389,16,250,373,316,453
159,20230609c_00387.jpg,1286,buffering,0.0000,0.9385,3,342,596,397,679
159,20230609c_00387.jpg,158,fanning,0.9950,0.9343,16,1435,372,1501,428
159,20230609c_00387.jpg,372,fanning,0.9993,0.9219,16,497,390,583,452
159,20230609c_00387.jpg,1051,fanning,0.6377,0.9159,16,1183,372,1236,424
159,20230609c_00387.jpg,842,fanning,0.9995,0.9134,16,372,448,429,538
159,20230609c_00387.jpg,1284,buffering,0.0000,0.9114,3,834,371,915,495
159,20230609c_00387.jpg,1273,fanning,0.8034,0.9101,4,373,502,462,592
159,20230609c_00387.jpg,951,fanning,0.9272,0.9070,11,840,371,887,428
159,20230609c_00387.jpg,463,fanning,0.9967,0.9026,16,533,371,578,410
159,20230609c_00387.jpg,1296,buffering,0.0000,0.8477,2,891,372,964,442
160,20230609c_00388.jpg,1312,buffering,0.0000,0.9452,1,617,440,676,507
160,20230609c_00388.jpg,1134,fanning,0.9000,0.9389,16,250,373,314,453
160,20230609c_00388.jpg,158,fanning,0.9969,0.9364,16,1435,371,1503,430
160,20230609c_00388.jpg,842,fanning,0.9994,0.9326,16,367,440,432,532
160,20230609c_00388.jpg,1284,neutral,0.9991,0.9292,4,868,371,925,485
160,20230609c_00388.jpg,1314,buffering,0.0000,0.9165,1,676,369,744,447
160,20230609c_00388.jpg,1051,fanning,0.6971,0.9132,16,1173,372,1240,425
160,20230609c_00388.jpg,951,fanning,0.9576,0.9128,12,842,370,890,423
160,20230609c_00388.jpg,1286,fanning,0.6041,0.9120,4,363,597,410,675
160,20230609c_00388.jpg,372,fanning,0.9993,0.9108,16,499,378,590,453
160,20230609c_00388.jpg,1296,buffering,0.0000,0.9090,3,904,373,955,425
160,20230609c_00388.jpg,463,fanning,0.9960,0.8926,16,533,371,577,408
161,20230609c_00389.jpg,1312,buffering,0.0000,0.9431,2,603,451,675,519
161,20230609c_00389.jpg,1134,fanning,0.9757,0.9374,16,249,370,315,453
161,20230609c_00389.jpg,1284,neutral,0.9976,0.9363,5,871,374,931,483
161,20230609c_00389.jpg,158,fanning,0.9964,0.9344,16,1434,371,1502,429
161,20230609c_00389.jpg,1314,buffering,0.0000,0.9332,2,673,370,747,453
161,20230609c_00389.jpg,842,fanning,0.9993,0.9314,16,367,439,435,533
161,20230609c_00389.jpg,1227,buffering,0.0000,0.9272,3,715,797,789,885
161,20230609c_00389.jpg,1323,buffering,0.0000,0.9249,1,210,805,273,882
161,20230609c_00389.jpg,372,fanning,0.9994,0.9147,16,505,400,589,455
161,20230609c_00389.jpg,951,fanning,0.9679,0.9027,13,845,370,889,419
161,20230609c_00389.jpg,1286,fanning,0.9021,0.9017,5,367,585,429,687
161,20230609c_00389.jpg,1296,neutral,0.9987,0.8972,4,907,374,955,422
161,20230609c_00389.jpg,1051,fanning,0.7884,0.8780,16,1177,372,1248,425
161,20230609c_00389.jpg,463,fanning,0.9940,0.8541,16,530,371,572,401
162,20230609c_00390.jpg,1312,buffering,0.0000,0.9465,3,606,455,684,527
162,20230609c_00390.jpg,1314,buffering,0.0000,0.9411,3,675,373,747,460
162,20230609c_00390.jpg,1134,fanning,0.9822,0.9395,16,249,371,317,457
162,20230609c_00390.jpg,158,fanning,0.9964,0.9357,16,1435,372,1503,425
162,20230609c_00390.jpg,1284,neutral,0.9910,0.9308,6,877,394,932,479
162,20230609c_00390.jpg,842,fanning,0.9991,0.9306,16,368,437,435,533
162,20230609c_00390.jpg,372,fanning,0.9995,0.9201,16,511,396,596,452
162,20230609c_00390.jpg,951,fanning,0.9682,0.9177,14,840,371,887,422
162,20230609c_00390.jpg,1051,fanning,0.7790,0.9164,16,1189,372,1268,450
162,20230609c_00390.jpg,1323,buffering,0.0000,0.9153,2,240,822,298,895
162,20230609c_00390.jpg,1286,fanning,0.9907,0.9135,6,366,574,434,676
162,20230609c_00390.jpg,463,fanning,0.9929,0.9059,16,532,371,576,404
163,20230609c_00391.jpg,1312,neutral,0.9949,0.9405,4,642,460,714,536
163,20230609c_00391.jpg,1314,fanning,0.6402,0.9362,4,679,372,747,463
163,20230609c_00391.jpg,158,fanning,0.9934,0.9359,16,1432,372,1506,423
163,20230609c_00391.jpg,1134,fanning,0.9769,0.9355,16,250,371,316,454
163,20230609c_00391.jpg,1345,buffering,0.0000,0.9346,1,941,372,997,411
163,20230609c_00391.jpg,1284,neutral,0.9853,0.9330,7,835,369,930,476
163,20230609c_00391.jpg,1273,fanning,0.8282,0.9325,5,363,547,416,649
163,20230609c_00391.jpg,842,fanning,0.9990,0.9294,16,369,440,434,533
163,20230609c_00391.jpg,1347,buffering,0.0000,0.9228,1,1389,1003,1462,1079
163,20230609c_00391.jpg,372,fanning,0.9995,0.9144,16,519,389,600,448
163,20230609c_00391.jpg,463,fanning,0.9833,0.8875,16,532,372,578,404
163,20230609c_00391.jpg,951,fanning,0.9817,0.8726,15,835,370,883,410
163,20230609c_00391.jpg,1051,fanning,0.7230,0.8539,16,1211,382,1293,443
164,20230609c_00392.jpg,1104,buffering,0.0000,0.9414,2,1180,485,1240,558
164,20230609c_00392.jpg,158,fanning,0.9755,0.9398,16,1432,372,1499,424
164,20230609c_00392.jpg,1314,fanning,0.7910,0.9359,5,676,371,748,456
164,20230609c_00392.jpg,1134,fanning,0.9763,0.9355,16,252,374,307,454
164,20230609c_00392.jpg,1347,buffering,0.0000,0.9334,2,1380,978,1440,1079
164,20230609c_00392.jpg,1345,buffering,0.0000,0.9301,2,948,373,991,405
164,20230609c_00392.jpg,372,fanning,0.9994,0.9206,16,533,372,603,449
164,20230609c_00392.jpg,842,fanning,0.9989,0.9141,16,370,446,432,528
164,20230609c_00392.jpg,1284,neutral,0.9764,0.9102,8,855,371,925,466
164,20230609c_00392.jpg,951,fanning,0.9792,0.8427,16,838,370,892,401
164,20230609c_00392.jpg,1051,uncertain,0.5499,0.8168,16,1215,380,1308,452
165,20230609c_00393.jpg,1361,buffering,0.0000,0.9427,1,1415,430,1477,517
165,20230609c_00393.jpg,1360,buffering,0.0000,0.9358,1,203,600,267,686
165,20230609c_00393.jpg,158,fanning,0.9734,0.9338,16,1445,372,1508,422
165,20230609c_00393.jpg,1134,fanning,0.9845,0.9337,16,248,371,315,454
165,20230609c_00393.jpg,1345,buffering,0.0000,0.9305,3,940,372,992,409
165,20230609c_00393.jpg,1314,fanning,0.8806,0.9281,6,682,372,747,448
165,20230609c_00393.jpg,372,fanning,0.9994,0.9278,16,526,372,612,447
165,20230609c_00393.jpg,1289,buffering,0.0000,0.9215,2,1347,931,1400,1041
165,20230609c_00393.jpg,1284,neutral,0.9679,0.9129,9,880,377,928,457
165,20230609c_00393.jpg,842,fanning,0.9991,0.8919,16,371,442,439,532
165,20230609c_00393.jpg,1051,neutral,0.6220,0.8660,16,1223,399,1306,447
166,20230609c_00394.jpg,1361,buffering,0.0000,0.9428,2,1407,415,1481,507
166,20230609c_00394.jpg,1284,neutral,0.8834,0.9382,10,889,372,934,446
166,20230609c_00394.jpg,1134,fanning,0.9891,0.9336,16,247,371,314,453
166,20230609c_00394.jpg,158,fanning,0.9550,0.9334,16,1445,372,1500,421
166,20230609c_00394.jpg,1314,uncertain,0.5060,0.9312,7,678,371,748,437
166,20230609c_00394.jpg,1340,buffering,0.0000,0.9307,1,405,597,460,677
166,20230609c_00394.jpg,1345,neutral,0.9942,0.9282,4,940,372,995,412
166,20230609c_00394.jpg,1051,neutral,0.6738,0.9231,16,1228,381,1317,439
166,20230609c_00394.jpg,842,fanning,0.9993,0.9223,16,341,431,436,530
166,20230609c_00394.jpg,372,fanning,0.9993,0.9195,16,530,372,613,451
166,20230609c_00394.jpg,1373,buffering,0.0000,0.8877,1,823,370,913,401
167,20230609c_00395.jpg,1361,buffering,0.0000,0.9456,3,1399,382,1460,487
167,20230609c_00395.jpg,1134,fanning,0.9923,0.9336,16,247,371,315,454
167,20230609c_00395.jpg,1314,uncertain,0.5294,0.9307,8,675,371,747,424
167,20230609c_00395.jpg,1273,fanning,0.9305,0.9272,6,319,627,389,689
167,20230609c_00395.jpg,1051,uncertain,0.5488,0.9268,16,1236,376,1320,436
167,20230609c_00395.jpg,158,fanning,0.9391,0.9252,16,1445,372,1497,421
167,20230609c_00395.jpg,1284,neutral,0.9462,0.9242,11,886,372,933,437
167,20230609c_00395.jpg,372,fanning,0.9992,0.9207,16,533,372,612,445
167,20230609c_00395.jpg,1345,neutral,0.9949,0.9133,5,952,373,992,399
167,20230609c_00395.jpg,842,fanning,0.9991,0.9077,16,372,445,416,528
167,20230609c_00395.jpg,1373,buffering,0.0000,0.8684,2,813,370,906,398
168,20230609c_00396.jpg,1385,buffering,0.0000,0.9460,1,866,471,923,556
168,20230609c_00396.jpg,1340,buffering,0.0000,0.9459,2,416,567,478,650
168,20230609c_00396.jpg,1051,neutral,0.6937,0.9410,16,1243,374,1325,434
168,20230609c_00396.jpg,1361,neutral,0.9879,0.9355,4,1358,373,1439,468
168,20230609c_00396.jpg,842,fanning,0.9991,0.9343,16,366,443,435,528
168,20230609c_00396.jpg,1134,fanning,0.9943,0.9308,16,250,369,313,451
168,20230609c_00396.jpg,158,fanning,0.8952,0.9279,16,1443,373,1503,419
168,20230609c_00396.jpg,1284,neutral,0.8846,0.9256,12,886,372,931,433
168,20230609c_00396.jpg,1386,buffering,0.0000,0.9248,1,1015,462,1085,560
168,20230609c_00396.jpg,372,fanning,0.9992,0.9029,16,534,371,624,442
168,20230609c_00396.jpg,1314,neutral,0.5928,0.8909,9,676,371,733,410
168,20230609c_00396.jpg,1345,neutral,0.9949,0.8875,6,962,373,995,394
168,20230609c_00396.jpg,1390,buffering,0.0000,0.8849,1,1273,814,1304,866
168,20230609c_00396.jpg,1373,buffering,0.0000,0.8397,3,801,370,867,394
169,20230609c_00397.jpg,1386,buffering,0.0000,0.9447,2,1004,424,1075,523
169,20230609c_00397.jpg,1340,buffering,0.0000,0.9439,3,432,554,488,639
169,20230609c_00397.jpg,1361,neutral,0.9228,0.9429,5,1370,410,1449,472
169,20230609c_00397.jpg,1051,neutral,0.7492,0.9386,16,1262,373,1338,429
169,20230609c_00397.jpg,158,fanning,0.8824,0.9325,16,1442,372,1502,420
169,20230609c_00397.jpg,1385,buffering,0.0000,0.9318,2,867,444,926,541
169,20230609c_00397.jpg,842,fanning,0.9991,0.9315,16,367,441,434,529
169,20230609c_00397.jpg,372,fanning,0.9990,0.9284,16,561,372,627,436
169,20230609c_00397.jpg,1134,fanning,0.9942,0.9268,16,245,369,314,454
169,20230609c_00397.jpg,1284,neutral,0.7285,0.9241,13,885,372,929,431
169,20230609c_00397.jpg,463,fanning,0.7347,0.8598,16,534,371,589,401
169,20230609c_00397.jpg,1314,neutral,0.6569,0.8558,10,683,371,726,393
169,20230609c_00397.jpg,1390,buffering,0.0000,0.8471,2,1261,832,1297,885
169,20230609c_00397.jpg,1345,neutral,0.9942,0.8180,7,957,372,993,390
169,20230609c_00397.jpg,1373,neutral,0.9997,0.7952,4,792,371,865,392
170,20230609c_00398.jpg,1051,neutral,0.7502,0.9431,16,1272,372,1394,424
170,20230609c_00398.jpg,164,fanning,0.9923,0.9424,16,1389,390,1492,482
170,20230609c_00398.jpg,507,fanning,0.9995,0.9406,16,571,425,632,519
170,20230609c_00398.jpg,1340,neutral,0.9884,0.9402,4,438,542,500,630
170,20230609c_00398.jpg,1386,buffering,0.0000,0.9369,3,1008,384,1072,480
170,20230609c_00398.jpg,842,fanning,0.9992,0.9338,16,368,442,436,528
170,20230609c_00398.jpg,1134,fanning,0.9962,0.9317,16,243,369,302,450
170,20230609c_00398.jpg,1385,buffering,0.0000,0.9276,3,856,425,918,521
170,20230609c_00398.jpg,158,fanning,0.7646,0.9256,16,1448,372,1497,429
170,20230609c_00398.jpg,1284,fanning,0.6084,0.9135,14,884,372,928,429
170,20230609c_00398.jpg,372,fanning,0.9976,0.9035,16,571,372,631,426
170,20230609c_00398.jpg,463,fanning,0.7734,0.8456,16,530,370,591,405
171,20230609c_00399.jpg,1340,neutral,0.8914,0.9479,5,439,534,511,619
171,20230609c_00399.jpg,164,fanning,0.9931,0.9476,16,1409,374,1499,495
171,20230609c_00399.jpg,1386,neutral,0.7768,0.9453,4,992,372,1065,435
171,20230609c_00399.jpg,507,fanning,0.9995,0.9384,16,601,411,656,512
171,20230609c_00399.jpg,842,fanning,0.9992,0.9304,16,369,439,436,527
171,20230609c_00399.jpg,1051,neutral,0.6674,0.9304,16,1287,373,1412,423
171,20230609c_00399.jpg,1134,fanning,0.9962,0.9290,16,243,369,303,450
171,20230609c_00399.jpg,1385,neutral,0.9936,0.9276,4,856,418,922,509
171,20230609c_00399.jpg,158,fanning,0.6531,0.9250,16,1447,373,1499,428
171,20230609c_00399.jpg,1284,fanning,0.8250,0.9120,15,885,372,928,421
171,20230609c_00399.jpg,372,fanning,0.9977,0.9068,16,578,371,625,416
171,20230609c_00399.jpg,463,fanning,0.8461,0.8724,16,534,370,605,406
172,20230609c_00400.jpg,1340,neutral,0.7663,0.9512,6,452,520,517,608
172,20230609c_00400.jpg,164,fanning,0.9920,0.9463,16,1426,375,1498,495
172,20230609c_00400.jpg,842,fanning,0.9992,0.9379,16,370,436,436,526
172,20230609c_00400.jpg,507,fanning,0.9995,0.9369,16,610,410,666,506
172,20230609c_00400.jpg,1134,fanning,0.9979,0.9355,16,243,369,300,451
172,20230609c_00400.jpg,1385,neutral,0.9426,0.9291,5,854,412,919,498
172,20230609c_00400.jpg,1386,neutral,0.7511,0.9239,5,996,370,1047,421
172,20230609c_00400.jpg,158,uncertain,0.5275,0.9182,16,1448,373,1498,422
172,20230609c_00400.jpg,463,fanning,0.6498,0.8907,16,531,371,595,401
172,20230609c_00400.jpg,372,fanning,0.9964,0.8803,16,592,371,640,407
173,20230609c_00401.jpg,1340,neutral,0.5611,0.9495,7,455,512,523,601
173,20230609c_00401.jpg,164,fanning,0.9860,0.9491,16,1428,377,1494,497
173,20230609c_00401.jpg,1385,neutral,0.8550,0.9405,6,848,385,909,484
173,20230609c_00401.jpg,507,fanning,0.9995,0.9359,16,612,405,669,502
173,20230609c_00401.jpg,842,fanning,0.9992,0.9333,16,369,439,435,529
173,20230609c_00401.jpg,1134,fanning,0.9985,0.9299,16,243,370,303,449
173,20230609c_00401.jpg,158,neutral,0.6820,0.9289,16,1446,373,1496,418
173,20230609c_00401.jpg,463,uncertain,0.5279,0.8955,16,528,371,594,400
173,20230609c_00401.jpg,1430,buffering,0.0000,0.8944,1,1303,372,1340,398
173,20230609c_00401.jpg,1284,fanning,0.8618,0.8935,16,880,372,930,409
173,20230609c_00401.jpg,372,fanning,0.9868,0.8535,16,599,371,642,397
174,20230609c_00402.jpg,1340,fanning,0.7080,0.9513,8,461,507,531,595
174,20230609c_00402.jpg,164,fanning,0.9837,0.9508,16,1426,378,1491,496
174,20230609c_00402.jpg,1385,uncertain,0.5092,0.9409,7,846,380,912,478
174,20230609c_00402.jpg,507,fanning,0.9995,0.9386,16,608,387,662,489
174,20230609c_00402.jpg,158,neutral,0.7673,0.9368,16,1443,372,1500,415
174,20230609c_00402.jpg,842,fanning,0.9992,0.9334,16,369,438,436,526
174,20230609c_00402.jpg,1134,fanning,0.9988,0.9266,16,242,370,303,449
174,20230609c_00402.jpg,1436,buffering,0.0000,0.9246,1,992,372,1042,437
174,20230609c_00402.jpg,463,neutral,0.5735,0.9063,16,529,371,594,403
174,20230609c_00402.jpg,1430,buffering,0.0000,0.9007,2,1305,373,1342,400
174,20230609c_00402.jpg,1284,fanning,0.9298,0.8734,16,882,372,930,406
175,20230609c_00403.jpg,164,fanning,0.9949,0.9493,16,1421,411,1481,497
175,20230609c_00403.jpg,1340,fanning,0.8496,0.9464,9,460,499,540,585
175,20230609c_00403.jpg,1312,neutral,0.9936,0.9416,5,731,535,797,619
175,20230609c_00403.jpg,507,fanning,0.9995,0.9370,16,591,370,653,470
175,20230609c_00403.jpg,842,fanning,0.9991,0.9356,16,369,437,437,525
175,20230609c_00403.jpg,1385,fanning,0.7068,0.9355,8,848,373,912,470
175,20230609c_00403.jpg,1134,fanning,0.9989,0.9341,16,241,369,301,449
175,20230609c_00403.jpg,158,neutral,0.7339,0.9300,16,1434,372,1501,418
175,20230609c_00403.jpg,1447,buffering,0.0000,0.9274,1,1182,848,1237,951
175,20230609c_00403.jpg,463,uncertain,0.5466,0.9064,16,529,370,592,403
175,20230609c_00403.jpg,1436,buffering,0.0000,0.9038,2,991,372,1039,431
175,20230609c_00403.jpg,1430,buffering,0.0000,0.8848,3,1312,372,1348,396
175,20230609c_00403.jpg,1284,fanning,0.7165,0.8609,16,889,372,932,395
176,20230609c_00404.jpg,1340,fanning,0.9480,0.9484,10,468,493,541,576
176,20230609c_00404.jpg,164,fanning,0.9944,0.9479,16,1423,392,1479,489
176,20230609c_00404.jpg,842,fanning,0.9991,0.9389,16,368,435,437,527
176,20230609c_00404.jpg,1385,fanning,0.8506,0.9305,9,842,372,903,460
176,20230609c_00404.jpg,158,neutral,0.7699,0.9302,16,1438,372,1493,415
176,20230609c_00404.jpg,1134,fanning,0.9990,0.9296,16,241,369,307,449
176,20230609c_00404.jpg,1447,buffering,0.0000,0.9266,2,1185,844,1242,944
176,20230609c_00404.jpg,507,fanning,0.9994,0.9214,16,576,371,640,455
176,20230609c_00404.jpg,1436,buffering,0.0000,0.9208,3,992,372,1034,421
176,20230609c_00404.jpg,463,neutral,0.8789,0.8663,16,535,371,584,398
177,20230609c_00405.jpg,1340,fanning,0.9720,0.9453,11,475,486,541,566
177,20230609c_00405.jpg,1462,buffering,0.0000,0.9395,1,1005,441,1074,527
177,20230609c_00405.jpg,842,fanning,0.9991,0.9390,16,369,435,437,525
177,20230609c_00405.jpg,1436,uncertain,0.5241,0.9366,4,993,372,1059,416
177,20230609c_00405.jpg,164,fanning,0.9945,0.9305,16,1420,374,1492,478
177,20230609c_00405.jpg,158,neutral,0.8582,0.9282,16,1438,372,1496,417
177,20230609c_00405.jpg,1385,fanning,0.8819,0.9282,10,839,372,913,442
177,20230609c_00405.jpg,507,fanning,0.9993,0.9280,16,560,371,626,459
177,20230609c_00405.jpg,1134,fanning,0.9991,0.9237,16,241,370,306,447
177,20230609c_00405.jpg,1447,buffering,0.0000,0.9235,3,1155,843,1221,937
177,20230609c_00405.jpg,463,neutral,0.9789,0.8294,16,535,372,578,396
178,20230609c_00406.jpg,1340,fanning,0.9840,0.9454,12,485,480,548,558
178,20230609c_00406.jpg,1469,buffering,0.0000,0.9406,1,1400,456,1471,558
178,20230609c_00406.jpg,842,fanning,0.9992,0.9396,16,367,439,434,526
178,20230609c_00406.jpg,1134,fanning,0.9991,0.9287,16,242,370,304,449
178,20230609c_00406.jpg,507,fanning,0.9992,0.9283,16,556,370,622,453
178,20230609c_00406.jpg,1283,buffering,0.0000,0.9237,2,790,373,855,478
178,20230609c_00406.jpg,164,fanning,0.9954,0.9222,16,1416,373,1490,469
178,20230609c_00406.jpg,1436,uncertain,0.5311,0.9183,5,998,370,1068,407
178,20230609c_00406.jpg,158,neutral,0.8897,0.9090,16,1437,372,1499,413
178,20230609c_00406.jpg,1462,buffering,0.0000,0.9047,2,1014,432,1056,517
178,20230609c_00406.jpg,1385,fanning,0.9631,0.8516,11,835,371,891,430
178,20230609c_00406.jpg,463,neutral,0.9917,0.8470,16,535,371,574,394
179,20230609c_00407.jpg,1340,fanning,0.9892,0.9424,13,486,467,562,550
179,20230609c_00407.jpg,1469,buffering,0.0000,0.9419,2,1414,432,1476,539
179,20230609c_00407.jpg,842,fanning,0.9992,0.9390,16,366,436,436,538
179,20230609c_00407.jpg,1134,fanning,0.9991,0.9288,16,241,369,306,448
179,20230609c_00407.jpg,507,fanning,0.9990,0.9213,16,557,371,627,446
179,20230609c_00407.jpg,1283,buffering,0.0000,0.9077,3,793,391,842,455
179,20230609c_00407.jpg,164,fanning,0.9967,0.9022,16,1416,372,1499,462
179,20230609c_00407.jpg,1478,buffering,0.0000,0.8977,1,1028,420,1144,497
179,20230609c_00407.jpg,158,neutral,0.7931,0.8929,16,1441,372,1498,416
179,20230609c_00407.jpg,1462,buffering,0.0000,0.8841,3,1033,421,1096,497
179,20230609c_00407.jpg,1385,fanning,0.9463,0.8442,12,847,371,886,433
180,20230609c_00408.jpg,1469,buffering,0.0000,0.9482,3,1416,425,1487,523
180,20230609c_00408.jpg,1340,fanning,0.9929,0.9467,14,492,453,566,538
180,20230609c_00408.jpg,842,fanning,0.9992,0.9390,16,366,435,437,532
180,20230609c_00408.jpg,1478,buffering,0.0000,0.9356,2,1031,415,1109,498
180,20230609c_00408.jpg,1283,neutral,0.9990,0.9305,4,792,373,892,474
180,20230609c_00408.jpg,1134,fanning,0.9990,0.9211,16,240,369,310,446
180,20230609c_00408.jpg,507,fanning,0.9982,0.9211,16,545,371,635,452
180,20230609c_00408.jpg,1436,neutral,0.7818,0.9134,6,985,371,1062,412
180,20230609c_00408.jpg,1227,neutral,0.9940,0.9103,4,872,924,966,1010
180,20230609c_00408.jpg,158,fanning,0.8617,0.9060,16,1419,372,1498,424
180,20230609c_00408.jpg,1385,fanning,0.9754,0.8708,13,849,373,898,423
180,20230609c_00408.jpg,164,fanning,0.9978,0.8517,16,1420,373,1465,452
181,20230609c_00409.jpg,1469,neutral,0.9986,0.9496,4,1404,418,1475,512
181,20230609c_00409.jpg,1340,fanning,0.9948,0.9425,15,500,449,566,532
181,20230609c_00409.jpg,1478,buffering,0.0000,0.9397,3,1032,409,1104,493
181,20230609c_00409.jpg,1283,neutral,0.9984,0.9390,5,795,391,877,478
181,20230609c_00409.jpg,507,fanning,0.9970,0.9384,16,547,370,632,452
181,20230609c_00409.jpg,842,fanning,0.9990,0.9365,16,366,436,436,525
181,20230609c_00409.jpg,1486,buffering,0.0000,0.9362,1,1111,393,1167,487
181,20230609c_00409.jpg,1134,fanning,0.9991,0.9282,16,240,371,310,445
181,20230609c_00409.jpg,1436,neutral,0.6355,0.9281,7,982,372,1058,411
181,20230609c_00409.jpg,1051,neutral,0.7138,0.8783,16,1359,370,1501,427
181,20230609c_00409.jpg,1385,fanning,0.9825,0.8360,14,849,372,915,417
181,20230609c_00409.jpg,164,fanning,0.9973,0.8161,16,1410,372,1464,442
181,20230609c_00409.jpg,1489,buffering,0.0000,0.6461,1,1355,370,1442,424
182,20230609c_00410.jpg,1340,fanning,0.9961,0.9459,16,507,440,570,525
182,20230609c_00410.jpg,1469,neutral,0.9964,0.9442,5,1396,422,1463,515
182,20230609c_00410.jpg,1436,uncertain,0.5104,0.9436,8,976,371,1052,411
182,20230609c_00410.jpg,842,fanning,0.9990,0.9419,16,367,436,435,532
